tourney_id,tourney_name,surface,winner_name,loser_name,score,round,minutes,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-perth-sydney-0,perth-sydney,Hard,Maria Sakkari,Naomi Osaka,6-4 6-2,Round Robin ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Stefanos Tsitsipas,Shintaro Mochizuki,6-3 6-4,Round Robin ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Daniil Medvedev,Brandon Nakashima,6-2 7-6,Final ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Daniil Medvedev,Alex Michelsen,6-4 6-2,Semifinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Brandon Nakashima,Aleksandar Kovacevic,7-6 6-4,Semifinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Daniil Medvedev,Kamil Majchrzak,6-7 4-3 6-2,Quarterfinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Aleksandar Kovacevic,Giovanni Mpetshi Perricard,7-6 4-3 6-6,Quarterfinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Alex Michelsen,Sebastian Korda,6-3 7-6,Quarterfinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Brandon Nakashima,Raphael Collignon,6-3 6-3,Quarterfinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Aleksandar Kovacevic,Cameron Norrie,7-6 4-4 6-6,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Raphael Collignon,Grigor Dimitrov,7-6 6-1,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Giovanni Mpetshi Perricard,Rinky Hijikata,4-6 7-6 7-5,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Brandon Nakashima,Quentin Halys,6-2 6-4,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Daniil Medvedev,Frances Tiafoe,6-3 6-2,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Sebastian Korda,Jiri Lehecka,6-3 1-2,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Alex Michelsen,Learner Tien,6-4 6-2,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Kamil Majchrzak,Reilly Opelka,6-7 2-6 7-7 7-6,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Brandon Nakashima,Alejandro Davidovich Fokina,7-6 6-4,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Giovanni Mpetshi Perricard,Tommy Paul,7-6 3-2 7-6,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Raphael Collignon,Denis Shapovalov,6-4 6-2,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Cameron Norrie,Ugo Humbert,1-6 7-6 7-6,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Grigor Dimitrov,Pablo Carreno Busta,6-3 6-2,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Rinky Hijikata,Adam Walton,6-3 6-2,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Aleksandar Kovacevic,Nick Kyrgios,6-3 6-4,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Daniil Medvedev,Marton Fucsovics,6-2 6-3,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Jiri Lehecka,Tomas Machac,6-4 6-7 5-2,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Quentin Halys,Alexei Popyrin,5-7 6-3 6-4,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Sebastian Korda,Valentin Vacherot,7-6 6-1,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Kamil Majchrzak,Daniel Altmaier,7-6 6-4,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
