tourney_id,tourney_name,surface,tourney_date,winner_name,loser_name,score,round,minutes,scraping_date,draw_size,tourney_level,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points,court_ace_pct,court_speed
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jesper de Jong,Sumit Nagal,5-7 6-1 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,178.0,IND,29,0,150.0,0,282.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jason Kubler,Emilio Camacho,6-4 6-2,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,178.0,AUS,33,0,0,0,R,185.0,UNK,25,0,217.0,0,150.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Soonwoo Kwon,Thiago Agustin Tirante,6-4 4-6 6-3,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,180.0,UNK,29,0,0,0,R,185.0,ARG,25,0,342.0,0,74.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Arthur Rinderknech,Alex Molcan,7-5 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,196.0,FRA,31,0,0,0,R,178.0,SVK,29,0,28.0,0,200.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Dhakshineswar Suresh,Guy Den Ouden,6-4 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,183.0,UNK,24,0,150.0,0,156.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Olle Wallin,Maxim Mrva,6-4 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,178.0,UNK,19,0,394.0,0,305.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Andres Andrade,James Duckworth,3-6 6-3 7-5,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,180.0,ECU,28,0,0,0,R,183.0,AUS,34,0,236.0,0,83.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Alexander Blockx,Iliyan Radulov,6-7 3-4 6-1,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,191.0,BEL,21,0,0,0,R,187.0,BUL,21,0,97.0,0,766.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Raphael Collignon,Alexander Vasilev,6-3 6-3,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,191.0,BEL,24,0,0,0,R,185.0,UNK,25,0,77.0,0,150.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Guy Den Ouden,Sumit Nagal,6-0 4-6 6-3,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,183.0,UNK,24,0,0,0,R,178.0,IND,29,0,156.0,0,282.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Gabriel Diallo,Matheus Pucinelli De Almeida,3-6 6-1 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,203.0,CAN,25,0,0,0,R,183.0,BRA,25,0,38.0,0,292.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Liam Draxl,Gustavo Heide,6-3 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,191.0,BRA,24,0,147.0,0,301.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Justin Engel,Gonzalo Bueno,6-3 6-7,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,188.0,UNK,19,0,0,0,R,173.0,PER,22,0,192.0,0,213.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Alvaro Guillen Meza,Rinky Hijikata,6-4 1-6 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,175.0,ECU,23,0,0,0,R,178.0,AUS,25,0,207.0,0,117.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jiri Lehecka,Dragos Nicolae Madaras,6-3 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,CZE,25,0,0,0,R,191.0,SWE,29,0,23.0,0,191.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Alex Molcan,Alexandre Muller,6-4 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,178.0,SVK,29,0,0,0,R,183.0,FRA,29,0,200.0,0,81.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Emilio Nava,Matyas Fuele,6-2 6-3,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,USA,25,0,0,0,R,185.0,UNK,25,0,75.0,0,150.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Lukas Neumayer,Shintaro Mochizuki,6-3 6-3,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,183.0,AUT,24,0,0,0,R,175.0,JPN,23,0,230.0,0,130.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Tommy Paul,Zsombor Piros,7-6 6-3,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,USA,29,0,0,0,R,180.0,HUN,27,0,24.0,0,142.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Dino Prizmic,Elmer Moller,7-6 7-5,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,188.0,CRO,21,0,0,0,R,183.0,DEN,23,0,119.0,0,121.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Ethan Quinn,Fabian Marozsan,3-6 6-3 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,191.0,USA,22,0,0,0,R,193.0,HUN,27,0,73.0,0,46.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Arthur Rinderknech,Norbert Gombos,7-6 7-1,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,196.0,FRA,31,0,0,0,R,193.0,SVK,36,0,28.0,0,294.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jurij Rodionov,Yoshihito Nishioka,5-7 6-1 6-0,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,191.0,AUT,27,0,0,0,R,170.0,JPN,31,0,177.0,0,170.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Matias Soto,Branko Djuric,6-7 2-6 7-4 10-7,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,170.0,UNK,27,0,0,0,R,188.0,SRB,22,0,318.0,0,781.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Dhakshineswar Suresh,Jesper de Jong,6-4 7-5,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,185.0,UNK,25,0,150.0,0,150.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Dalibor Svrcina,Olle Wallin,6-1 6-3,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,178.0,CZE,24,0,0,0,R,185.0,UNK,25,0,109.0,0,394.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Tomas Barrios Vera,Dusan Lajovic,7-5 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,191.0,CHI,29,0,0,0,R,183.0,SRB,36,0,115.0,0,120.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Liam Draxl,Joao Lucas Reis Da Silva,6-3 6-3,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,178.0,UNK,26,0,147.0,0,205.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jacob Fearnley,Nicolai Budkov Kjaer,3-6 6-3 10-7,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,183.0,GBR,25,0,0,0,R,188.0,NOR,20,0,87.0,0,150.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jacob Fearnley,Nicolai Budkov Kjaer,3-6 6-3 10-7,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,183.0,GBR,25,0,0,0,R,188.0,NOR,20,0,87.0,0,150.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Yannick Hanfmann,Gonzalo Bueno,6-4 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,193.0,GER,35,0,0,0,R,173.0,PER,22,0,65.0,0,213.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Gustavo Heide,Gabriel Diallo,7-6 3-4 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,191.0,BRA,24,0,0,0,R,203.0,CAN,25,0,301.0,0,38.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Soonwoo Kwon,Marco Trungelliti,7-6 6-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,180.0,UNK,29,0,0,0,R,178.0,ARG,36,0,342.0,0,132.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Elmer Moller,Matej Dodig,6-4 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,183.0,DEN,23,0,0,0,R,188.0,CRO,21,0,121.0,0,215.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Dino Prizmic,August Holmgren,5-7 6-0 6-2,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,188.0,CRO,21,0,0,0,R,188.0,DEN,28,0,119.0,0,201.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jurij Rodionov,Shintaro Mochizuki,6-4 7-5,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,191.0,AUT,27,0,0,0,R,175.0,JPN,23,0,177.0,0,130.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jan-Lennard Struff,Juan Pablo Varillas,6-4 6-2,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,185.0,PER,31,0,150.0,0,281.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Alejandro Tabilo,Ognjen Milic,6-7 3-2 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,188.0,CHI,29,0,0,0,R,185.0,UNK,25,0,40.0,0,150.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Thiago Agustin Tirante,Hyeon Chung,2-6 7-5 7-6,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,185.0,ARG,25,0,0,0,R,188.0,KOR,30,0,74.0,0,139.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Jack Draper,Viktor Durasovic,6-2 6-2,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,193.0,GBR,25,0,0,0,R,185.0,NOR,29,0,14.0,0,413.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Cameron Norrie,Nicolai Budkov Kjaer,6-4 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,188.0,GBR,31,0,0,0,R,188.0,NOR,20,0,29.0,0,150.0,0,11.5,1.1
2026-davis-cup-qualifiers-1st-rd-7,davis-cup-qualifiers-1st-rd,Hard,20260205,Yosuke Watanuki,Sebastian Ofner,6-3 6-4,Round Robin ,100,2026-03-04,0,0,0,0,0,0,R,180.0,JPN,28,0,0,0,R,191.0,AUT,30,0,175.0,0,108.0,0,11.5,1.1
2026-dallas-8,dallas,Hard,20260209,Ben Shelton,Taylor Fritz,3-6 6-3 7-5,Final ,100,2026-03-04,0,0,0,0,0,0,R,193.0,USA,24,0,0,0,R,196.0,USA,29,0,8.0,0,7.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Taylor Fritz,Marin Cilic,7-6 7-5,Semifinals ,100,2026-03-04,0,0,0,0,0,0,R,196.0,USA,29,0,0,0,R,198.0,CRO,38,0,7.0,0,51.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Ben Shelton,Denis Shapovalov,4-6 6-4 7-6,Semifinals ,100,2026-03-04,0,0,0,0,0,0,R,193.0,USA,24,0,0,0,R,185.0,CAN,27,0,8.0,0,39.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Taylor Fritz,Sebastian Korda,6-7 2-4 6-6 7-5,Quarterfinals ,100,2026-03-04,0,0,0,0,0,0,R,196.0,USA,29,0,0,0,R,196.0,USA,26,0,7.0,0,37.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Ben Shelton,Miomir Kecmanovic,5-7 6-3 6-4,Quarterfinals ,100,2026-03-04,0,0,0,0,0,0,R,193.0,USA,24,0,0,0,R,183.0,SRB,27,0,8.0,0,58.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Denis Shapovalov,Alejandro Davidovich Fokina,5-7 6-4 6-3,Quarterfinals ,100,2026-03-04,0,0,0,0,0,0,R,185.0,CAN,27,0,0,0,R,183.0,ESP,27,0,39.0,0,19.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Marin Cilic,Jack Pinnington Jones,6-1 6-4,Quarterfinals ,100,2026-03-04,0,0,0,0,0,0,R,198.0,CRO,38,0,0,0,R,180.0,UNK,23,0,51.0,0,134.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Ben Shelton,Adrian Mannarino,7-6 6-2 4-7 6-3,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,USA,24,0,0,0,R,180.0,FRA,38,0,8.0,0,48.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Miomir Kecmanovic,Tommy Paul,5-7 6-4 6-4,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,SRB,27,0,0,0,R,185.0,USA,29,0,58.0,0,24.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Denis Shapovalov,Aleksandar Kovacevic,6-4 6-4,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,CAN,27,0,0,0,R,183.0,USA,28,0,39.0,0,72.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Marin Cilic,Ethan Quinn,7-6 6-4,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,CRO,38,0,0,0,R,191.0,USA,22,0,51.0,0,73.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Jack Pinnington Jones,Eliot Spizzirri,7-6 4-5 7-6,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,UNK,23,0,0,0,R,183.0,USA,25,0,134.0,0,78.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Taylor Fritz,Brandon Nakashima,6-3 6-4,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,USA,29,0,0,0,R,188.0,USA,25,0,7.0,0,30.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Alejandro Davidovich Fokina,Alex Michelsen,6-4 6-4,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ESP,27,0,0,0,R,193.0,USA,22,0,19.0,0,44.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Sebastian Korda,Frances Tiafoe,7-5 6-1,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,USA,26,0,0,0,R,188.0,USA,28,0,37.0,0,22.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Tommy Paul,Jenson Brooksby,4-6 6-4 7-6,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,USA,29,0,0,0,R,193.0,USA,26,0,24.0,0,41.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Adrian Mannarino,Adam Walton,6-4 6-2,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,FRA,38,0,0,0,R,183.0,AUS,27,0,48.0,0,91.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Ethan Quinn,Trevor Svajda,7-6 7-3,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,191.0,USA,22,0,0,0,R,175.0,UNK,20,0,73.0,0,396.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Eliot Spizzirri,James Duckworth,6-2 6-4,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,USA,25,0,0,0,R,183.0,AUS,34,0,78.0,0,83.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Taylor Fritz,Marcos Giron,6-4 5-7 7-6,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,USA,29,0,0,0,R,180.0,USA,33,0,7.0,0,69.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Ben Shelton,Gabriel Diallo,6-4 6-4,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,USA,24,0,0,0,R,203.0,CAN,25,0,8.0,0,38.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Jack Pinnington Jones,Flavio Cobolli,6-2 6-2,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,UNK,23,0,0,0,R,183.0,ITA,24,0,134.0,0,15.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Marin Cilic,Learner Tien,7-5 7-6,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,CRO,38,0,0,0,R,180.0,USA,21,0,51.0,0,27.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Denis Shapovalov,Rafael Jodar,6-1 6-2,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,CAN,27,0,0,0,R,188.0,UNK,20,0,39.0,0,103.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Miomir Kecmanovic,Sho Shimabukuro,6-7 3-3 6-6 7-3,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,SRB,27,0,0,0,R,180.0,JPN,29,0,58.0,0,113.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Aleksandar Kovacevic,Patrick Kypson,6-4 7-6,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,USA,28,0,0,0,R,188.0,USA,27,0,72.0,0,95.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Alex Michelsen,Grigor Dimitrov,5-7 6-4 6-4,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,USA,22,0,0,0,R,191.0,BUL,35,0,44.0,0,42.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Alejandro Davidovich Fokina,Zachary Svajda,6-4 7-6,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ESP,27,0,0,0,R,175.0,USA,24,0,19.0,0,99.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Frances Tiafoe,Terence Atmane,4-6 6-2 6-2,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,USA,28,0,0,0,R,193.0,FRA,24,0,22.0,0,52.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Sebastian Korda,Michael Zheng,6-3 6-4,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,USA,26,0,0,0,R,188.0,UNK,22,0,37.0,0,145.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Brandon Nakashima,Mattia Bellucci,6-3 6-4,Round of 32 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,USA,25,0,0,0,R,175.0,ITA,25,0,30.0,0,94.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Jack Pinnington Jones,Patrick Kypson,7-6 5-4 7-7,2nd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,180.0,UNK,23,0,0,0,R,188.0,USA,27,0,134.0,0,95.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Zachary Svajda,Tristan Boyer,6-3 5-7 6-4,2nd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,175.0,USA,24,0,0,0,R,188.0,UNK,25,0,99.0,0,218.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Rafael Jodar,Murphy Cassone,7-6 7-5,2nd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,188.0,UNK,20,0,0,0,R,188.0,UNK,24,0,103.0,0,275.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Sho Shimabukuro,Bernard Tomic,6-3 6-3,2nd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,180.0,JPN,29,0,0,0,R,196.0,AUS,34,0,113.0,0,189.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Patrick Kypson,Pedro Sakamoto,6-2 6-1,1st Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,188.0,USA,27,0,0,0,R,178.0,BRA,33,0,95.0,0,379.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Zachary Svajda,Georgi Georgiev,6-3 6-2,1st Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,175.0,USA,24,0,0,0,R,185.0,UNK,25,0,99.0,0,150.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Rafael Jodar,Mitchell Krueger,6-3 6-2,1st Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,188.0,UNK,20,0,0,0,R,188.0,USA,32,0,103.0,0,255.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Sho Shimabukuro,Thai-Son Kwiatkowski,6-0 6-4,1st Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,180.0,JPN,29,0,0,0,R,185.0,UNK,25,0,113.0,0,150.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Jack Pinnington Jones,Daniel Dutra da Silva,6-3 6-1,1st Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,180.0,UNK,23,0,0,0,R,185.0,UNK,25,0,134.0,0,150.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Bernard Tomic,Krish Arora,6-3 6-2,1st Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,196.0,AUS,34,0,0,0,R,185.0,UNK,25,0,189.0,0,150.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Tristan Boyer,Alex Finkelstein,6-4 6-2,1st Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,188.0,UNK,25,0,0,0,R,185.0,UNK,25,0,218.0,0,150.0,0,17.1,1.49
2026-dallas-8,dallas,Hard,20260209,Murphy Cassone,Alex Rybakov,6-2 6-3,1st Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,188.0,UNK,24,0,0,0,R,185.0,USA,29,0,275.0,0,304.0,0,17.1,1.49
2026-rotterdam-9,rotterdam,Hard,20260209,Alex de Minaur,Felix Auger-Aliassime,6-3 6-2,Final ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,185.0,UNK,25,0,150.0,0,150.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Alex de Minaur,Ugo Humbert,6-4 6-3,Semifinals ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,188.0,FRA,28,0,150.0,0,34.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Felix Auger-Aliassime,Alexander Bublik,6-1 6-2,Semifinals ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,196.0,KAZ,29,0,150.0,0,10.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Alex de Minaur,Botic van de Zandschulp,3-6 7-6 7-4,Quarterfinals ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,185.0,UNK,25,0,150.0,0,150.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Felix Auger-Aliassime,Tallon Griekspoor,7-6 6-2,Quarterfinals ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,188.0,NED,30,0,150.0,0,25.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Alexander Bublik,Jaume Munar,6-4 6-7 4-6 7-3,Quarterfinals ,100,2026-03-04,0,0,0,0,0,0,R,196.0,KAZ,29,0,0,0,R,183.0,ESP,29,0,10.0,0,36.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Ugo Humbert,Christopher O'Connell,6-4 6-1,Quarterfinals ,100,2026-03-04,0,0,0,0,0,0,R,188.0,FRA,28,0,0,0,R,183.0,UNK,32,0,34.0,0,127.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Alex de Minaur,Stan Wawrinka,6-4 6-2,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,183.0,SUI,41,0,150.0,0,92.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Felix Auger-Aliassime,Hamad Medjedovic,6-4 6-4,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,188.0,SRB,23,0,150.0,0,110.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Alexander Bublik,Jan-Lennard Struff,7-6 4-2 6-6,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,KAZ,29,0,0,0,R,185.0,UNK,25,0,10.0,0,150.0,0,11.3,0.91
2026-rotterdam-9,rotterdam,Hard,20260209,Jaume Munar,Karen Khachanov,7-6 3-8 6-6,Round of 16 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ESP,29,0,0,0,R,198.0,RUS,30,0,36.0,0,16.0,0,11.3,0.91
