tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2024-9500,Zagreb CH,Clay,32,C,20240603,282,200572,7.0,,Nick Hardt,R,185.0,DOM,23.6,211596,,,Yaroslav Demin,R,185.0,RUS,18.7,6-7(6) 6-2 6-1,3,R32,170.0,0.0,6.0,73.0,37.0,29.0,19.0,13.0,0.0,3.0,2.0,5.0,113.0,65.0,34.0,20.0,14.0,11.0,19.0,193.0,309.0,826.0,25.0
2024-9500,Zagreb CH,Clay,32,C,20240603,281,106177,3.0,,Oriol Roca Batalla,R,175.0,ESP,31.0,105671,,Q,Gastao Elias,R,180.0,POR,33.5,7-6(6) 6-4,3,R32,137.0,1.0,4.0,80.0,46.0,33.0,20.0,11.0,5.0,6.0,4.0,1.0,87.0,54.0,38.0,14.0,11.0,7.0,9.0,164.0,365.0,360.0,137.0
2024-9500,Zagreb CH,Clay,32,C,20240603,280,209209,,,Filip Misolic,R,180.0,AUT,22.8,207609,,Q,Alexey Zakharov,R,188.0,RUS,24.0,7-6(5) 5-7 6-3,3,R32,151.0,5.0,3.0,107.0,59.0,37.0,37.0,17.0,7.0,9.0,6.0,1.0,107.0,63.0,45.0,26.0,16.0,9.0,11.0,243.0,255.0,519.0,77.0
2024-9500,Zagreb CH,Clay,32,C,20240603,279,133872,,,Enrico Dalla Valle,R,196.0,ITA,26.1,200677,,Alt,Rio Noguchi,R,168.0,JPN,25.4,6-3 6-3,3,R32,96.0,2.0,1.0,56.0,41.0,30.0,8.0,9.0,2.0,3.0,0.0,0.0,64.0,53.0,28.0,7.0,9.0,5.0,9.0,254.0,236.0,319.0,167.0
2024-9500,Zagreb CH,Clay,32,C,20240603,278,208353,,,Francesco Maestrelli,R,196.0,ITA,21.4,111460,5.0,,Quentin Halys,R,191.0,FRA,27.5,2-6 6-4 6-4,3,R32,134.0,7.0,4.0,102.0,57.0,41.0,19.0,14.0,7.0,10.0,6.0,2.0,75.0,40.0,30.0,24.0,14.0,5.0,8.0,205.0,296.0,187.0,327.0
2024-2873,Tyler CH,Hard,32,C,20240603,245,207728,,,Moerani Bouzige,R,180.0,AUS,24.8,122495,11.0,,Shintaro Imai,R,178.0,JPN,30.7,6-4 1-6 6-4,3,Q1,149.0,8.0,2.0,91.0,49.0,35.0,21.0,13.0,9.0,11.0,6.0,3.0,90.0,45.0,38.0,20.0,14.0,3.0,5.0,599.0,61.0,576.0,63.0
2024-2873,Tyler CH,Hard,32,C,20240603,244,209863,3.0,,Leo Borg,R,183.0,SWE,21.0,210370,,,James Tracy,R,180.0,USA,21.8,7-5 7-5,3,Q1,133.0,2.0,8.0,85.0,42.0,28.0,19.0,12.0,6.0,10.0,0.0,3.0,81.0,58.0,25.0,14.0,12.0,3.0,9.0,464.0,93.0,688.0,44.0
2024-2873,Tyler CH,Hard,32,C,20240603,243,126177,9.0,,Strong Kirchheimer,R,185.0,USA,29.0,127443,,Alt,Andres Urrea,R,175.0,COL,29.7,6-3 6-1,3,Q1,75.0,6.0,1.0,39.0,22.0,19.0,14.0,8.0,2.0,2.0,0.0,3.0,51.0,30.0,20.0,8.0,8.0,2.0,6.0,498.0,85.0,1453.0,3.0
2024-2873,Tyler CH,Hard,32,C,20240603,242,106290,4.0,,Filip Peliwo,R,180.0,POL,30.3,208370,,,Keenan Mayo,R,198.0,USA,24.0,2-6 6-0 6-4,3,Q1,130.0,0.0,4.0,76.0,38.0,28.0,20.0,12.0,7.0,9.0,5.0,4.0,83.0,47.0,33.0,11.0,12.0,4.0,8.0,468.0,93.0,1547.0,2.0
2024-2873,Tyler CH,Hard,32,C,20240603,241,207777,,WC,Ilgiz Valiev,L,,RUS,24.7,123896,8.0,,Matija Pecotic,L,185.0,CRO,34.8,6-2 6-1,3,Q1,74.0,4.0,2.0,39.0,22.0,16.0,14.0,8.0,0.0,1.0,5.0,5.0,70.0,36.0,18.0,13.0,7.0,15.0,20.0,,,495.0,85.0
2024-2873,Tyler CH,Hard,32,C,20240603,240,210318,5.0,,Andre Ilagan,L,173.0,USA,23.5,200228,,,Felix Corwin,R,188.0,USA,28.0,2-6 7-5 6-3,3,Q1,144.0,2.0,2.0,106.0,58.0,36.0,25.0,15.0,5.0,8.0,9.0,3.0,87.0,42.0,29.0,25.0,14.0,6.0,9.0,470.0,92.0,679.0,46.0
2024-9500,Zagreb CH,Clay,32,C,20240603,271,111505,,,Enzo Couacaud,R,183.0,FRA,29.2,209911,,,Guy Den Ouden,R,183.0,NED,22.1,3-6 7-5 7-6(5),3,R32,173.0,8.0,8.0,122.0,58.0,46.0,25.0,16.0,13.0,18.0,2.0,5.0,112.0,69.0,44.0,23.0,17.0,3.0,8.0,208.0,294.0,366.0,135.0
2024-9500,Zagreb CH,Clay,32,C,20240603,270,210202,,,Rodrigo Pacheco Mendez,L,188.0,MEX,19.0,134457,2.0,,Nicolas Moreno De Alboran,R,185.0,USA,26.8,6-4 6-3,3,R32,106.0,4.0,2.0,71.0,53.0,34.0,9.0,10.0,3.0,5.0,1.0,0.0,51.0,28.0,13.0,15.0,9.0,0.0,4.0,455.0,97.0,130.0,497.0
2024-9500,Zagreb CH,Clay,32,C,20240603,254,126535,1.0,,Carlos Taberner,R,183.0,ESP,26.8,105841,10.0,,Lorenzo Giustino,R,180.0,ITA,32.7,7-5 6-4,3,Q2,129.0,1.0,2.0,72.0,59.0,35.0,8.0,11.0,4.0,6.0,2.0,1.0,61.0,47.0,29.0,7.0,11.0,1.0,5.0,309.0,174.0,374.0,131.0
2024-9500,Zagreb CH,Clay,32,C,20240603,253,207609,,PR,Alexey Zakharov,R,188.0,RUS,24.0,144672,,Alt,Duarte Vale,R,183.0,POR,25.3,6-3 6-4,3,Q2,93.0,2.0,1.0,61.0,32.0,24.0,17.0,10.0,2.0,3.0,1.0,1.0,55.0,37.0,23.0,9.0,9.0,3.0,6.0,519.0,77.0,562.0,67.0
2024-9500,Zagreb CH,Clay,32,C,20240603,252,209911,,,Guy Den Ouden,R,183.0,NED,22.1,207760,,,Anton Matusevich,R,185.0,GBR,22.9,2-6 6-3 7-6(8),3,Q2,147.0,3.0,5.0,106.0,51.0,38.0,26.0,15.0,9.0,13.0,5.0,5.0,89.0,55.0,39.0,15.0,14.0,4.0,7.0,366.0,135.0,446.0,101.0
2024-9500,Zagreb CH,Clay,32,C,20240603,251,105671,7.0,,Gastao Elias,R,180.0,POR,33.5,109686,4.0,,Riccardo Bonadio,R,180.0,ITA,30.8,2-6 6-2 7-5,3,Q2,140.0,3.0,1.0,97.0,53.0,31.0,26.0,14.0,2.0,6.0,3.0,1.0,92.0,57.0,35.0,15.0,14.0,4.0,9.0,360.0,137.0,347.0,144.0
2024-9500,Zagreb CH,Clay,32,C,20240603,250,207231,5.0,,Mathys Erhard,R,188.0,FRA,22.5,209251,,,Stefan Popovic,R,178.0,SRB,21.0,7-6(4) 6-3,3,Q2,127.0,2.0,1.0,76.0,51.0,36.0,13.0,11.0,5.0,7.0,0.0,2.0,88.0,60.0,34.0,14.0,10.0,8.0,11.0,349.0,144.0,417.0,113.0
2024-9500,Zagreb CH,Clay,32,C,20240603,249,126120,6.0,,Nino Serdarusic,R,191.0,CRO,27.4,207129,12.0,,Yanki Erel,L,178.0,TUR,23.6,6-4 6-4,3,Q2,73.0,1.0,1.0,55.0,35.0,30.0,13.0,10.0,7.0,7.0,4.0,4.0,48.0,31.0,26.0,8.0,10.0,2.0,4.0,358.0,139.0,390.0,122.0
2024-9500,Zagreb CH,Clay,32,C,20240603,247,105841,10.0,,Lorenzo Giustino,R,180.0,ITA,32.7,131951,,,Daniel Cukierman,R,,ISR,28.8,6-2 6-2,3,Q1,68.0,0.0,1.0,51.0,38.0,22.0,6.0,8.0,2.0,5.0,0.0,4.0,41.0,24.0,7.0,5.0,8.0,2.0,9.0,374.0,131.0,452.0,98.0
2024-9500,Zagreb CH,Clay,32,C,20240603,246,144672,,Alt,Duarte Vale,R,183.0,POR,25.3,210682,,,Federico Bondioli,L,185.0,ITA,19.0,6-3 6-3,3,Q1,80.0,1.0,3.0,48.0,36.0,29.0,7.0,9.0,0.0,0.0,1.0,3.0,54.0,31.0,21.0,9.0,9.0,3.0,6.0,562.0,67.0,880.0,21.0
2024-9500,Zagreb CH,Clay,32,C,20240603,293,106000,1.0,,Damir Dzumhur,R,175.0,BIH,32.0,123983,,,Nerman Fatic,R,191.0,BIH,29.5,6-2 4-6 6-3,3,R16,142.0,0.0,1.0,93.0,72.0,50.0,12.0,14.0,7.0,8.0,2.0,2.0,79.0,48.0,37.0,12.0,13.0,5.0,8.0,128.0,505.0,220.0,281.0
2024-9500,Zagreb CH,Clay,32,C,20240603,292,200572,7.0,,Nick Hardt,R,185.0,DOM,23.6,207231,,Q,Mathys Erhard,R,188.0,FRA,22.5,6-3 6-2,3,R16,81.0,0.0,3.0,64.0,44.0,29.0,9.0,9.0,7.0,9.0,0.0,1.0,41.0,28.0,13.0,5.0,8.0,0.0,5.0,193.0,309.0,349.0,144.0
2024-9500,Zagreb CH,Clay,32,C,20240603,291,106177,3.0,,Oriol Roca Batalla,R,175.0,ESP,31.0,209209,,,Filip Misolic,R,180.0,AUT,22.8,6-4 7-6(5),3,R16,141.0,2.0,1.0,72.0,49.0,36.0,12.0,11.0,3.0,5.0,7.0,5.0,103.0,67.0,43.0,16.0,11.0,9.0,12.0,164.0,365.0,243.0,255.0
2024-9500,Zagreb CH,Clay,32,C,20240603,290,133872,,,Enrico Dalla Valle,R,196.0,ITA,26.1,208353,,,Francesco Maestrelli,R,196.0,ITA,21.4,7-6(4) 6-2,3,R16,147.0,4.0,1.0,94.0,73.0,48.0,8.0,10.0,11.0,13.0,4.0,3.0,71.0,41.0,30.0,7.0,10.0,1.0,5.0,254.0,236.0,205.0,296.0
2024-9500,Zagreb CH,Clay,32,C,20240603,289,212063,,WC,Matej Dodig,R,188.0,CRO,18.8,126120,,Q,Nino Serdarusic,R,191.0,CRO,27.4,4-6 6-1 6-2,3,R16,133.0,3.0,0.0,70.0,50.0,32.0,13.0,13.0,2.0,5.0,3.0,3.0,89.0,43.0,28.0,16.0,12.0,10.0,16.0,359.0,138.0,358.0,139.0
2024-9500,Zagreb CH,Clay,32,C,20240603,288,122078,,,Dmitry Popko,R,191.0,KAZ,27.5,209976,9.0,,Dino Prizmic,R,188.0,CRO,18.8,6-2 6-4,3,R16,101.0,4.0,3.0,56.0,31.0,23.0,14.0,9.0,6.0,8.0,2.0,5.0,52.0,27.0,17.0,9.0,9.0,4.0,9.0,244.0,251.0,204.0,297.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,282,209414,5.0,,Luca Van Assche,R,178.0,FRA,20.0,126125,,,Maxime Janvier,R,196.0,FRA,27.6,6-7(2) 6-3 7-6(2),3,R32,156.0,2.0,8.0,99.0,56.0,35.0,18.0,17.0,4.0,12.0,4.0,16.0,117.0,57.0,36.0,19.0,16.0,9.0,18.0,103.0,613.0,217.0,283.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,281,111576,3.0,,Sumit Nagal,R,178.0,IND,26.7,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,32.2,6-2 1-6 6-3,3,R32,108.0,4.0,3.0,82.0,52.0,32.0,17.0,12.0,7.0,11.0,2.0,2.0,70.0,30.0,19.0,19.0,12.0,2.0,7.0,95.0,635.0,512.0,79.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,280,200266,,,Javier Barranco Cosano,L,180.0,ESP,25.5,200416,,Alt,August Holmgren,R,188.0,DEN,26.0,6-4 6-2,3,R32,81.0,2.0,3.0,55.0,35.0,22.0,13.0,9.0,1.0,3.0,3.0,7.0,56.0,29.0,16.0,10.0,9.0,3.0,8.0,250.0,240.0,305.0,175.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,279,207663,,,Nikolas Sanchez Izquierdo,R,185.0,ESP,25.2,105180,,Q,Daniel Dutra Da Silva,L,173.0,BRA,35.8,7-6(6) 6-2,3,R32,91.0,3.0,1.0,56.0,41.0,33.0,8.0,10.0,0.0,1.0,5.0,2.0,64.0,37.0,25.0,12.0,10.0,2.0,5.0,258.0,233.0,385.0,124.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,278,123809,,,Ivan Gakhov,L,191.0,RUS,27.5,123755,6.0,,Daniel Elahi Galan,R,191.0,COL,27.9,6-4 6-3,3,R32,86.0,1.0,2.0,56.0,34.0,27.0,13.0,10.0,1.0,2.0,5.0,2.0,66.0,37.0,25.0,12.0,9.0,5.0,8.0,267.0,215.0,106.0,609.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,277,106310,,,Alexander Ritschard,R,193.0,SUI,30.1,105077,7.0,,Albert Ramos,L,188.0,ESP,36.3,6-4 7-6(2),3,R32,113.0,4.0,3.0,66.0,39.0,26.0,20.0,11.0,3.0,4.0,2.0,0.0,90.0,53.0,36.0,15.0,11.0,12.0,14.0,184.0,335.0,111.0,578.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,276,144642,,,Tomas Barrios Vera,R,191.0,CHI,26.4,133975,,,Benjamin Hassan,R,183.0,LBN,29.3,6-4 6-0,3,R32,61.0,1.0,3.0,46.0,28.0,22.0,13.0,8.0,1.0,1.0,2.0,4.0,51.0,22.0,13.0,12.0,8.0,4.0,8.0,157.0,378.0,149.0,418.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,275,202260,,,Henri Squire,R,196.0,GER,23.6,209226,,,Adolfo Daniel Vallejo,R,183.0,PAR,20.0,6-3 6-2,3,R32,72.0,5.0,4.0,49.0,24.0,21.0,16.0,9.0,0.0,0.0,1.0,0.0,51.0,28.0,18.0,11.0,8.0,4.0,7.0,221.0,280.0,291.0,187.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,274,109739,4.0,,Maximilian Marterer,L,188.0,GER,28.9,109054,,Q,Daniel Masur,R,183.0,GER,29.5,6-3 6-0,3,R32,62.0,4.0,3.0,45.0,24.0,23.0,11.0,8.0,1.0,1.0,0.0,1.0,46.0,28.0,16.0,6.0,7.0,6.0,10.0,101.0,622.0,295.0,185.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,273,200514,8.0,,Jurij Rodionov,L,191.0,AUT,25.0,200188,,,Matteo Martineau,R,183.0,FRA,25.3,6-3 6-7(3) 6-2,3,R32,138.0,3.0,3.0,98.0,59.0,43.0,23.0,15.0,5.0,5.0,9.0,4.0,86.0,49.0,35.0,19.0,14.0,4.0,7.0,139.0,487.0,177.0,344.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,300,111576,3.0,,Sumit Nagal,R,178.0,IND,26.7,106310,,,Alexander Ritschard,R,193.0,SUI,30.1,6-1 6-7(5) 6-3,3,F,161.0,1.0,1.0,107.0,77.0,49.0,15.0,15.0,10.0,13.0,1.0,5.0,90.0,51.0,30.0,17.0,13.0,9.0,15.0,95.0,635.0,184.0,335.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,299,111576,3.0,,Sumit Nagal,R,178.0,IND,26.7,209414,5.0,,Luca Van Assche,R,178.0,FRA,20.0,6-2 7-6(5),3,SF,121.0,0.0,2.0,81.0,55.0,38.0,11.0,10.0,6.0,9.0,2.0,6.0,74.0,41.0,29.0,10.0,10.0,9.0,14.0,95.0,635.0,103.0,613.0
2024-9500,Zagreb CH,Clay,32,C,20240603,277,126120,,Q,Nino Serdarusic,R,191.0,CRO,27.4,144821,6.0,,Genaro Alberto Olivieri,R,175.0,ARG,25.8,6-1 6-2,3,R32,71.0,5.0,0.0,49.0,33.0,24.0,11.0,8.0,2.0,2.0,0.0,2.0,45.0,29.0,15.0,7.0,7.0,3.0,7.0,358.0,139.0,188.0,327.0
2024-9500,Zagreb CH,Clay,32,C,20240603,276,212063,,WC,Matej Dodig,R,188.0,CRO,18.8,126535,,Q,Carlos Taberner,R,183.0,ESP,26.8,6-3 0-6 6-1,3,R32,109.0,0.0,1.0,61.0,43.0,33.0,6.0,11.0,2.0,5.0,2.0,2.0,73.0,59.0,36.0,6.0,11.0,8.0,12.0,359.0,138.0,309.0,174.0
2024-9500,Zagreb CH,Clay,32,C,20240603,275,122078,,,Dmitry Popko,R,191.0,KAZ,27.5,105952,,,Renzo Olivo,R,178.0,ARG,32.1,6-7(2) 6-2 7-5,3,R32,191.0,5.0,4.0,97.0,53.0,43.0,19.0,16.0,4.0,7.0,5.0,3.0,115.0,70.0,43.0,23.0,16.0,7.0,13.0,244.0,251.0,274.0,208.0
2024-9500,Zagreb CH,Clay,32,C,20240603,274,209976,9.0,,Dino Prizmic,R,188.0,CRO,18.8,144826,,,Aziz Dougaz,L,188.0,TUN,27.1,6-3 3-6 7-5,3,R32,149.0,13.0,7.0,98.0,46.0,35.0,24.0,15.0,5.0,9.0,5.0,2.0,84.0,48.0,32.0,16.0,15.0,5.0,10.0,204.0,297.0,233.0,265.0
2024-9500,Zagreb CH,Clay,32,C,20240603,273,210012,8.0,,Henrique Rocha,R,180.0,POR,20.1,200374,,PR,Nicolas Alvarez Varona,R,188.0,ESP,23.0,6-3 6-4,3,R32,90.0,3.0,5.0,71.0,43.0,24.0,18.0,10.0,2.0,5.0,0.0,2.0,52.0,35.0,21.0,7.0,9.0,2.0,7.0,203.0,299.0,847.0,23.0
2024-9500,Zagreb CH,Clay,32,C,20240603,272,210053,,WC,Luka Mikrut,R,188.0,CRO,20.1,207228,,WC,Roko Horvat,R,191.0,CRO,23.1,6-1 7-6(2),3,R32,90.0,6.0,6.0,63.0,36.0,26.0,14.0,9.0,5.0,7.0,0.0,5.0,70.0,47.0,28.0,5.0,10.0,4.0,9.0,509.0,80.0,1999.0,1.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,298,106310,,,Alexander Ritschard,R,193.0,SUI,30.1,123828,,,Jan Choinski,R,196.0,GBR,27.9,6-3 6-7(7) 6-4,3,SF,141.0,2.0,3.0,94.0,47.0,32.0,22.0,15.0,3.0,7.0,2.0,3.0,101.0,62.0,38.0,16.0,16.0,1.0,8.0,184.0,335.0,180.0,340.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,297,209414,5.0,,Luca Van Assche,R,178.0,FRA,20.0,209874,,,Maks Kasnikowski,R,180.0,POL,20.8,6-3 3-6 6-0,3,QF,123.0,2.0,3.0,79.0,38.0,30.0,21.0,12.0,5.0,7.0,3.0,1.0,61.0,24.0,16.0,19.0,12.0,3.0,8.0,103.0,613.0,264.0,220.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,296,111576,3.0,,Sumit Nagal,R,178.0,IND,26.7,123809,,,Ivan Gakhov,L,191.0,RUS,27.5,6-1 7-6(4),3,QF,82.0,1.0,1.0,56.0,47.0,33.0,6.0,9.0,2.0,3.0,0.0,3.0,62.0,39.0,20.0,13.0,10.0,0.0,4.0,95.0,635.0,267.0,215.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,295,106310,,,Alexander Ritschard,R,193.0,SUI,30.1,202260,,,Henri Squire,R,196.0,GER,23.6,6-2 6-3,3,QF,77.0,1.0,4.0,52.0,31.0,21.0,12.0,9.0,0.0,2.0,1.0,5.0,55.0,24.0,15.0,10.0,8.0,5.0,10.0,184.0,335.0,221.0,280.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,294,123828,,,Jan Choinski,R,196.0,GBR,27.9,208279,,,Alejandro Moro Canas,R,183.0,ESP,23.4,6-3 6-3,3,QF,86.0,4.0,5.0,52.0,31.0,24.0,11.0,9.0,1.0,2.0,3.0,2.0,58.0,41.0,23.0,6.0,9.0,3.0,7.0,180.0,340.0,190.0,324.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,293,209874,,,Maks Kasnikowski,R,180.0,POL,20.8,127157,1.0,,Daniel Altmaier,R,188.0,GER,25.7,6-2 7-5,3,R16,104.0,2.0,0.0,63.0,38.0,31.0,12.0,10.0,5.0,6.0,7.0,4.0,77.0,45.0,27.0,12.0,10.0,11.0,15.0,264.0,220.0,83.0,702.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,292,209414,5.0,,Luca Van Assche,R,178.0,FRA,20.0,144972,,,Geoffrey Blancaneaux,R,180.0,FRA,25.8,3-6 6-3 6-2,3,R16,161.0,1.0,8.0,96.0,54.0,39.0,15.0,13.0,12.0,16.0,0.0,5.0,96.0,54.0,31.0,18.0,13.0,7.0,13.0,103.0,613.0,277.0,205.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,291,111576,3.0,,Sumit Nagal,R,178.0,IND,26.7,200266,,,Javier Barranco Cosano,L,180.0,ESP,25.5,6-4 6-1,3,R16,83.0,2.0,1.0,47.0,28.0,22.0,11.0,8.0,3.0,4.0,1.0,4.0,72.0,44.0,24.0,12.0,9.0,12.0,17.0,95.0,635.0,250.0,240.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,290,123809,,,Ivan Gakhov,L,191.0,RUS,27.5,207663,,,Nikolas Sanchez Izquierdo,R,185.0,ESP,25.2,6-3 6-1,3,R16,77.0,6.0,2.0,53.0,25.0,22.0,15.0,8.0,1.0,1.0,1.0,1.0,55.0,39.0,20.0,9.0,8.0,3.0,7.0,267.0,215.0,258.0,233.0
2024-0460,Heilbronn CH,Clay,32,C,20240603,289,106310,,,Alexander Ritschard,R,193.0,SUI,30.1,144642,,,Tomas Barrios Vera,R,191.0,CHI,26.4,6-3 6-3,3,R16,80.0,2.0,3.0,52.0,21.0,19.0,16.0,9.0,2.0,3.0,2.0,1.0,56.0,37.0,21.0,8.0,9.0,5.0,9.0,184.0,335.0,157.0,378.0
2024-9500,Zagreb CH,Clay,32,C,20240603,239,209251,,,Stefan Popovic,R,178.0,SRB,21.0,209997,11.0,,Marcello Serafini,R,188.0,ITA,21.7,6-4 6-2,3,Q1,80.0,1.0,1.0,54.0,36.0,24.0,10.0,9.0,3.0,5.0,2.0,2.0,61.0,36.0,17.0,14.0,9.0,2.0,7.0,417.0,113.0,377.0,130.0
2024-9500,Zagreb CH,Clay,32,C,20240603,238,126120,6.0,,Nino Serdarusic,R,191.0,CRO,27.4,207669,,,Robert Strombachs,R,191.0,LAT,24.6,6-3 6-4,3,Q1,83.0,5.0,1.0,53.0,35.0,25.0,12.0,10.0,0.0,1.0,3.0,2.0,59.0,41.0,26.0,9.0,9.0,3.0,6.0,358.0,139.0,402.0,118.0
2024-9500,Zagreb CH,Clay,32,C,20240603,237,207129,12.0,,Yanki Erel,L,178.0,TUR,23.6,131888,,WC,Domagoj Biljesko,R,191.0,CRO,26.9,6-4 6-2,3,Q1,85.0,3.0,4.0,59.0,38.0,29.0,11.0,9.0,5.0,6.0,2.0,6.0,68.0,31.0,24.0,12.0,9.0,5.0,9.0,390.0,122.0,,
2024-9003,Bratislava CH,Clay,32,C,20240610,393,106398,1.0,,Pedro Cachin,R,185.0,ARG,29.1,209903,,,Lukas Neumayer,R,183.0,AUT,21.7,7-6(5) 7-6(4),3,R16,119.0,5.0,5.0,91.0,65.0,51.0,8.0,12.0,3.0,5.0,0.0,3.0,83.0,43.0,28.0,23.0,12.0,4.0,6.0,113.0,574.0,235.0,257.0
2024-9003,Bratislava CH,Clay,32,C,20240610,394,210012,,,Henrique Rocha,R,180.0,POR,20.1,105613,,WC,Norbert Gombos,R,193.0,SVK,33.8,6-3 6-1,3,QF,104.0,3.0,4.0,81.0,52.0,37.0,13.0,8.0,10.0,10.0,2.0,8.0,65.0,31.0,21.0,11.0,8.0,5.0,9.0,199.0,304.0,557.0,68.0
2024-9003,Bratislava CH,Clay,32,C,20240610,395,111794,,Q,Kamil Majchrzak,R,180.0,POL,28.4,122078,,,Dmitry Popko,R,191.0,KAZ,27.6,6-1 6-3,3,QF,55.0,3.0,0.0,37.0,25.0,23.0,9.0,8.0,0.0,0.0,4.0,1.0,46.0,22.0,17.0,8.0,8.0,3.0,7.0,295.0,189.0,231.0,263.0
2024-2787,Lima CH,Clay,32,C,20240610,297,207678,1.0,,Juan Manuel Cerundolo,L,183.0,ARG,22.5,207799,,,Matheus Pucinelli De Almeida,R,183.0,BRA,23.1,7-6(3) 4-6 6-3,3,QF,185.0,2.0,1.0,109.0,69.0,46.0,22.0,16.0,3.0,6.0,2.0,5.0,96.0,65.0,45.0,16.0,15.0,11.0,14.0,181.0,340.0,353.0,144.0
2024-2787,Lima CH,Clay,32,C,20240610,296,208913,,,Juan Bautista Torres,R,178.0,ARG,22.1,106057,,,Facundo Mena,R,183.0,ARG,31.7,6-3 7-6(4),3,QF,125.0,1.0,0.0,78.0,58.0,37.0,13.0,11.0,4.0,6.0,1.0,1.0,65.0,31.0,21.0,18.0,10.0,3.0,6.0,405.0,114.0,307.0,177.0
2024-2787,Lima CH,Clay,32,C,20240610,295,208046,,Alt,Pedro Boscardin Dias,R,180.0,BRA,21.3,106264,,Q,Karue Sell,R,183.0,BRA,30.5,W/O,3,QF,0.0,,,,,,,,,,,,,,,,,,,533.0,74.0,497.0,85.0
2024-2787,Lima CH,Clay,32,C,20240610,294,106292,,,Hernan Casanova,R,178.0,ARG,30.3,209128,,Q,Diego Augusto Barreto Sanchez,L,183.0,ESP,22.1,6-1 6-2,3,QF,79.0,0.0,2.0,51.0,34.0,24.0,9.0,7.0,5.0,6.0,0.0,2.0,52.0,35.0,15.0,6.0,8.0,3.0,9.0,343.0,151.0,609.0,57.0
2024-9003,Bratislava CH,Clay,32,C,20240610,376,105373,,WC,Martin Klizan,L,191.0,SVK,34.9,207494,,,Dalibor Svrcina,R,178.0,CZE,21.6,6-4 6-0,3,R32,76.0,4.0,3.0,46.0,23.0,18.0,12.0,8.0,0.0,1.0,1.0,6.0,54.0,36.0,19.0,5.0,8.0,6.0,11.0,484.0,88.0,262.0,216.0
2024-9003,Bratislava CH,Clay,32,C,20240610,375,209322,,Q,Martin Krumich,R,188.0,CZE,21.4,126964,,,Vitaliy Sachko,R,188.0,UKR,26.9,6-3 6-3,3,R32,84.0,3.0,0.0,61.0,34.0,24.0,17.0,9.0,4.0,4.0,1.0,2.0,55.0,41.0,24.0,8.0,9.0,3.0,6.0,372.0,135.0,203.0,300.0
2024-9003,Bratislava CH,Clay,32,C,20240610,374,208843,,Q,Jerome Kym,R,198.0,SUI,21.3,208316,,,Valentin Royer,R,188.0,FRA,23.0,6-7(5) 7-6(2) 6-4,3,R32,192.0,11.0,1.0,113.0,74.0,57.0,19.0,17.0,4.0,6.0,7.0,7.0,137.0,85.0,61.0,21.0,17.0,8.0,11.0,281.0,198.0,194.0,309.0
2024-9003,Bratislava CH,Clay,32,C,20240610,373,111794,,Q,Kamil Majchrzak,R,180.0,POL,28.4,144985,,,Ergi Kirkin,R,180.0,TUR,25.3,6-3 6-1,3,R32,71.0,5.0,0.0,55.0,41.0,31.0,8.0,8.0,4.0,4.0,2.0,1.0,52.0,30.0,19.0,8.0,8.0,2.0,6.0,295.0,189.0,254.0,227.0
2024-9003,Bratislava CH,Clay,32,C,20240610,372,209903,,,Lukas Neumayer,R,183.0,AUT,21.7,105011,,,Illya Marchenko,R,185.0,UKR,36.7,4-6 7-6(5) 7-6(5),3,R32,181.0,7.0,5.0,132.0,77.0,55.0,32.0,17.0,12.0,15.0,9.0,4.0,105.0,58.0,49.0,25.0,17.0,1.0,3.0,235.0,257.0,216.0,281.0
